,Concept,Feature,Yes/No,Category,prompt,gpt_response
4223,Screwdriver,are_used_for_carving_details,1,tool,"In one word, Yes/No: Are screwdrivers used for carving details ?","

Yes"
4224,Screwdriver,are_used_for_fastening_pieces_of_cloth,0,tool,"In one word, Yes/No: Are screwdrivers used for fastening pieces of cloth ?","

No"
4225,Screwdriver,are_used_for_hammering_nails_into_wood,0,tool,"In one word, Yes/No: Are screwdrivers used for hammering nails into wood ?","

No"
4226,Screwdriver,are_used_for_fastening_pieces_of_wood_together,0,tool,"In one word, Yes/No: Are screwdrivers used for fastening pieces of wood together ?","

No"
4227,Screwdriver,are_used_for_opening_things,1,tool,"In one word, Yes/No: Are screwdrivers used for opening things ?","

Yes"
4228,Screwdriver,are_used_on_stone,0,tool,"In one word, Yes/No: Are screwdrivers used on stone ?","

No"
4229,Screwdriver,are_used_for_scratching,0,tool,"In one word, Yes/No: Are screwdrivers used for scratching ?","

No"
4230,Screwdriver,are_used_on_wood,1,tool,"In one word, Yes/No: Are screwdrivers used on wood ?","

Yes"
4231,Screwdriver,are_used_for_shaping_stone,0,tool,"In one word, Yes/No: Are screwdrivers used for shaping stone ?","

No"
4232,Screwdriver,are_used_for_striking,0,tool,"In one word, Yes/No: Are screwdrivers used for striking ?","

No"
4233,Screwdriver,are_used_paint,0,tool,"In one word, Yes/No: Are screwdrivers used paint ?","

No"
4234,Screwdriver,are_used_on_metal,1,tool,"In one word, Yes/No: Are screwdrivers used on metal ?","

Yes"
4235,Screwdriver,are_used_to_cut_through_metal,0,tool,"In one word, Yes/No: Are screwdrivers used to cut through metal ?","

No"
4236,Screwdriver,are_used_to_cut_through_materials,0,tool,"In one word, Yes/No: Are screwdrivers used to cut through materials ?","

No"
4237,Screwdriver,are_used_to_cut_through_wood,0,tool,"In one word, Yes/No: Are screwdrivers used to cut through wood ?","

No"
4238,Screwdriver,are_used_to_make_small_holes,1,tool,"In one word, Yes/No: Are screwdrivers used to make small holes ?","

Yes"
4239,Screwdriver,are_used_to_remove_material_from_workpiece,1,tool,"In one word, Yes/No: Are screwdrivers used to remove material from workpiece ?","

Yes"
4240,Screwdriver,are_used_to_cut_through_stone,0,tool,"In one word, Yes/No: Are screwdrivers used to cut through stone ?","

No"
4241,Screwdriver,are_used_to_push_things,1,tool,"In one word, Yes/No: Are screwdrivers used to push things ?","

Yes"
4242,Screwdriver,are_used_to_paint,0,tool,"In one word, Yes/No: Are screwdrivers used to paint ?","

No"
4243,Screwdriver,are_used_to_tighten_a_bolt,1,tool,"In one word, Yes/No: Are screwdrivers used to tighten a bolt ?","

Yes"
4244,Screwdriver,are_used_to_make_holes,1,tool,"In one word, Yes/No: Are screwdrivers used to make holes ?","

Yes"
4245,Screwdriver,are_used_to_varnish,0,tool,"In one word, Yes/No: Are screwdrivers used to varnish ?","

No"
4246,Screwdriver,can_apply_torque_to_a_bolt,1,tool,"In one word, Yes/No: Can screwdrivers apply torque to a bolt ?","

Yes"
4247,Screwdriver,can_be_a_pet,0,tool,"In one word, Yes/No: Can screwdrivers be a pet ?","

No"
4248,Screwdriver,can_be_a_variety_of_colors,1,tool,"In one word, Yes/No: Can screwdrivers be a variety of colors ?","

Yes"
4249,Screwdriver,can_be_dangerous_to_humans,1,tool,"In one word, Yes/No: Can screwdrivers be dangerous to humans ?","

Yes"
4250,Screwdriver,can_be_green,0,tool,"In one word, Yes/No: Can screwdrivers be green ?","

No"
4251,Screwdriver,can_be_found_in_many_different_parts_of_the_world,1,tool,"In one word, Yes/No: Can screwdrivers be found in many different parts of the world ?","

Yes"
4252,Screwdriver,can_be_less_than_an_inch_long,1,tool,"In one word, Yes/No: Can screwdrivers be less than an inch long ?","

Yes"
4253,Screwdriver,can_be_brown,1,tool,"In one word, Yes/No: Can screwdrivers be brown ?","

Yes"
4254,Screwdriver,can_be_6_inches,1,tool,"In one word, Yes/No: Can screwdrivers be 6 inches ?","

Yes"
4255,Screwdriver,can_be_made_of_metal,1,tool,"In one word, Yes/No: Can screwdrivers be made of metal ?","

Yes"
4256,Screwdriver,can_be_made_of_plastic,1,tool,"In one word, Yes/No: Can screwdrivers be made of plastic ?","

Yes"
4257,Screwdriver,can_be_hand_power,1,tool,"In one word, Yes/No: Can screwdrivers be hand power ?","

Yes"
4258,Screwdriver,are_used_to_loosen_a_bolt,1,tool,"In one word, Yes/No: Are screwdrivers used to loosen a bolt ?","

Yes"
4259,Screwdriver,can_be_powered_by_a_variety_of_means,1,tool,"In one word, Yes/No: Can screwdrivers be powered by a variety of means ?","

Yes"
4260,Screwdriver,are_used_to_hold_oil,0,tool,"In one word, Yes/No: Are screwdrivers used to hold oil ?","

No"
4261,Screwdriver,can_be_cordless,1,tool,"In one word, Yes/No: Can screwdrivers be cordless ?","

Yes"
4262,Screwdriver,can_be_powered_by_electric_motors,1,tool,"In one word, Yes/No: Can screwdrivers be powered by electric motors ?","

Yes"
4263,Screwdriver,can_be_red,1,tool,"In one word, Yes/No: Can screwdrivers be red ?","

Yes"
4264,Screwdriver,can_be_seen_basking_in_the_sun_on_tree_branches,1,tool,"In one word, Yes/No: Can screwdrivers be seen basking in the sun on tree branches ?","

Yes"
4265,Screwdriver,can_be_used_as_a_tool,1,tool,"In one word, Yes/No: Can screwdrivers be used as a tool ?","

Yes"
4266,Screwdriver,can_be_powered_by_gasoline_engines,0,tool,"In one word, Yes/No: Can screwdrivers be powered by gasoline engines ?","

No"
4267,Screwdriver,can_be_up_to_30_feet,0,tool,"In one word, Yes/No: Can screwdrivers be up to 30 feet ?","

No"
4268,Screwdriver,can_be_used_for_a_variety_of_tasks,1,tool,"In one word, Yes/No: Can screwdrivers be used for a variety of tasks ?","

Yes"
4269,Screwdriver,can_be_used_for_breaking,1,tool,"In one word, Yes/No: Can screwdrivers be used for breaking ?","

Yes"
4270,Screwdriver,can_be_used_as_a_weapon,1,tool,"In one word, Yes/No: Can screwdrivers be used as a weapon ?","

Yes"
4271,Screwdriver,can_be_used_for_cleaning_things,1,tool,"In one word, Yes/No: Can screwdrivers be used for cleaning things ?","

Yes"
4272,Screwdriver,can_be_used_for_driving_in_screws,1,tool,"In one word, Yes/No: Can screwdrivers be used for driving in screws ?","

Yes"
4273,Screwdriver,can_be_used_for_finishing,0,tool,"In one word, Yes/No: Can screwdrivers be used for finishing ?","

No"
4274,Screwdriver,can_be_used_for_crushing_things,1,tool,"In one word, Yes/No: Can screwdrivers be used for crushing things ?","

Yes"
4275,Screwdriver,can_be_used_for_crushing,0,tool,"In one word, Yes/No: Can screwdrivers be used for crushing ?","

No"
4276,Screwdriver,can_be_used_for_making_holes,1,tool,"In one word, Yes/No: Can screwdrivers be used for making holes ?","

Yes"
4277,Screwdriver,can_be_used_for_grinding,0,tool,"In one word, Yes/No: Can screwdrivers be used for grinding ?","

No"
4278,Screwdriver,can_be_used_for_opening_cans,1,tool,"In one word, Yes/No: Can screwdrivers be used for opening cans ?","

Yes"
4279,Screwdriver,can_be_used_for_chiseling_wood,1,tool,"In one word, Yes/No: Can screwdrivers be used for chiseling wood ?","

Yes"
4280,Screwdriver,can_be_used_for_breaking_things,1,tool,"In one word, Yes/No: Can screwdrivers be used for breaking things ?","

Yes"
4281,Screwdriver,can_be_used_for_chopping_wood,0,tool,"In one word, Yes/No: Can screwdrivers be used for chopping wood ?","

No"
4282,Screwdriver,can_be_used_for_painting,0,tool,"In one word, Yes/No: Can screwdrivers be used for painting ?","

No"
4283,Screwdriver,can_be_used_for_painting_ceilings,0,tool,"In one word, Yes/No: Can screwdrivers be used for painting ceilings ?","

No"
4284,Screwdriver,can_be_used_for_painting_furniture,0,tool,"In one word, Yes/No: Can screwdrivers be used for painting furniture ?","

No"
4285,Screwdriver,can_be_used_for_piercing,0,tool,"In one word, Yes/No: Can screwdrivers be used for piercing ?","

No"
4286,Screwdriver,can_be_used_for_polishing,1,tool,"In one word, Yes/No: Can screwdrivers be used for polishing ?","

Yes"
4287,Screwdriver,can_be_used_for_painting_walls,0,tool,"In one word, Yes/No: Can screwdrivers be used for painting walls ?","

No"
4288,Screwdriver,can_be_used_for_pounding_nails,1,tool,"In one word, Yes/No: Can screwdrivers be used for pounding nails ?","

Yes"
4289,Screwdriver,can_be_used_for_self-defense,1,tool,"In one word, Yes/No: Can screwdrivers be used for self-defense ?","

Yes"
4290,Screwdriver,can_be_used_for_sawing,0,tool,"In one word, Yes/No: Can screwdrivers be used for sawing ?","

No"
4291,Screwdriver,can_be_used_for_tapping things,1,tool,"In one word, Yes/No: Can screwdrivers be used for tapping things ?","

Yes"
4292,Screwdriver,can_be_used_for_shaping_metal,1,tool,"In one word, Yes/No: Can screwdrivers be used for shaping metal ?","

Yes"
4293,Screwdriver,can_be_used_on_carpets,0,tool,"In one word, Yes/No: Can screwdrivers be used on carpets ?","

No"
4294,Screwdriver,can_be_used_on_surfaces,1,tool,"In one word, Yes/No: Can screwdrivers be used on surfaces ?","

Yes"
4295,Screwdriver,can_be_used_for_starting_fires,1,tool,"In one word, Yes/No: Can screwdrivers be used for starting fires ?","

Yes"
4296,Screwdriver,can_be_used_on_hard_floors,1,tool,"In one word, Yes/No: Can screwdrivers be used on hard floors ?","

Yes"
4297,Screwdriver,can_be_used_on_upholstery,1,tool,"In one word, Yes/No: Can screwdrivers be used on upholstery ?","

Yes"
4298,Screwdriver,can_be_used_on_various_surfaces,1,tool,"In one word, Yes/No: Can screwdrivers be used on various surfaces ?","

Yes"
4299,Screwdriver,can_be_used_for_various_purposes,1,tool,"In one word, Yes/No: Can screwdrivers be used for various purposes ?","

Yes"
4300,Screwdriver,can_be_used_to_cut_through_metal,0,tool,"In one word, Yes/No: Can screwdrivers be used to cut through metal ?","

No"
4301,Screwdriver,can_be_used_to_cut_things,1,tool,"In one word, Yes/No: Can screwdrivers be used to cut things ?","

Yes"
4302,Screwdriver,can_be_used_to_cut_through_a_variety_of_materials,1,tool,"In one word, Yes/No: Can screwdrivers be used to cut through a variety of materials ?","

Yes"
4303,Screwdriver,can_be_used_to_cut_through_plastic,1,tool,"In one word, Yes/No: Can screwdrivers be used to cut through plastic ?","

Yes"
4304,Screwdriver,can_be_used_to_cut_lumber,0,tool,"In one word, Yes/No: Can screwdrivers be used to cut lumber ?","

No"
4305,Screwdriver,can_be_used_to_cut_through_wood,0,tool,"In one word, Yes/No: Can screwdrivers be used to cut through wood ?","

No"
4306,Screwdriver,can_be_used_to_make_precision_cuts_in_woodworking,0,tool,"In one word, Yes/No: Can screwdrivers be used to make precision cuts in woodworking ?","

No"
4307,Screwdriver,can_be_used_to_trimm_tree_branches,1,tool,"In one word, Yes/No: Can screwdrivers be used to trimm tree branches ?","

Yes"
4308,Screwdriver,can_be_used_with_mallet,1,tool,"In one word, Yes/No: Can screwdrivers be used with mallet ?","

Yes"
4309,Screwdriver,can_be_very_long,1,tool,"In one word, Yes/No: Can screwdrivers be very long ?","

Yes"
4310,Screwdriver,can_be_very_small,1,tool,"In one word, Yes/No: Can screwdrivers be very small ?","

Yes"
4311,Screwdriver,can_blend_with_surroundings,1,tool,"In one word, Yes/No: Can screwdrivers blend with surroundings ?","

Yes"
4312,Screwdriver,can_carve_material,1,tool,"In one word, Yes/No: Can screwdrivers carve material ?","

Yes"
4313,Screwdriver,can_breathe_air,0,tool,"In one word, Yes/No: Can screwdrivers breathe air ?","

No"
4314,Screwdriver,can_breathe_through_skin,0,tool,"In one word, Yes/No: Can screwdrivers breathe through skin ?","

No"
4315,Screwdriver,can_camouflage,0,tool,"In one word, Yes/No: Can screwdrivers camouflage ?","

No"
4316,Screwdriver,can_clean_floors,0,tool,"In one word, Yes/No: Can screwdrivers clean floors ?","

No"
4317,Screwdriver,can_climb_trees,0,tool,"In one word, Yes/No: Can screwdrivers climb trees ?","

No"
4318,Screwdriver,can_clean_upholstery,0,tool,"In one word, Yes/No: Can screwdrivers clean upholstery ?","

No"
4319,Screwdriver,can_clean_carpets,0,tool,"In one word, Yes/No: Can screwdrivers clean carpets ?","

No"
4320,Screwdriver,can_clean_hard_floors,0,tool,"In one word, Yes/No: Can screwdrivers clean hard floors ?","

No"
4321,Screwdriver,can_climb,0,tool,"In one word, Yes/No: Can screwdrivers climb ?","

No"
4322,Screwdriver,can_climb_easily,0,tool,"In one word, Yes/No: Can screwdrivers climb easily ?","

No"
4323,Screwdriver,can_change_color,0,tool,"In one word, Yes/No: Can screwdrivers change color ?","

No"
4324,Screwdriver,can_clean_crevices,1,tool,"In one word, Yes/No: Can screwdrivers clean crevices ?","

Yes"
4325,Screwdriver,can_climb_walls,0,tool,"In one word, Yes/No: Can screwdrivers climb walls ?","

No"
4326,Screwdriver,can_create_clean_cuts,1,tool,"In one word, Yes/No: Can screwdrivers create clean cuts ?","

Yes"
4327,Screwdriver,can_create_decorative_details,1,tool,"In one word, Yes/No: Can screwdrivers create decorative details ?","

Yes"
4328,Screwdriver,can_create_details,1,tool,"In one word, Yes/No: Can screwdrivers create details ?","

Yes"
4329,Screwdriver,can_cut_material,1,tool,"In one word, Yes/No: Can screwdrivers cut material ?","

Yes"
4330,Screwdriver,can_create_straight_cuts,1,tool,"In one word, Yes/No: Can screwdrivers create straight cuts ?","

Yes"
4331,Screwdriver,can_cut_things,1,tool,"In one word, Yes/No: Can screwdrivers cut things ?","

Yes"
4332,Screwdriver,can_cut_wood,0,tool,"In one word, Yes/No: Can screwdrivers cut wood ?","

No"
4333,Screwdriver,can_glide,0,tool,"In one word, Yes/No: Can screwdrivers glide ?","

No"
4334,Screwdriver,can_fly,0,tool,"In one word, Yes/No: Can screwdrivers fly ?","

No"
4335,Screwdriver,can_grip_a_bolt,1,tool,"In one word, Yes/No: Can screwdrivers grip a bolt ?","

Yes"
4336,Screwdriver,can_grip_a_bolt_tightly,1,tool,"In one word, Yes/No: Can screwdrivers grip a bolt tightly ?","

Yes"
4337,Screwdriver,can_climb_trees_easily,0,tool,"In one word, Yes/No: Can screwdrivers climb trees easily ?","

No"
4338,Screwdriver,can_grip_different_types_of_bolts,1,tool,"In one word, Yes/No: Can screwdrivers grip different types of bolts ?","

Yes"
4339,Screwdriver,can_grip_onto_things,1,tool,"In one word, Yes/No: Can screwdrivers grip onto things ?","

Yes"
4340,Screwdriver,can_cut_grass,0,tool,"In one word, Yes/No: Can screwdrivers cut grass ?","

No"
4341,Screwdriver,can_cut,0,tool,"In one word, Yes/No: Can screwdrivers cut ?","

No"
4342,Screwdriver,can_grip_bolts,1,tool,"In one word, Yes/No: Can screwdrivers grip bolts ?","

Yes"
4343,Screwdriver,can_grip_bolts_of_different_sizes,1,tool,"In one word, Yes/No: Can screwdrivers grip bolts of different sizes ?","

Yes"
4344,Screwdriver,can_grow_over_10_feet,0,tool,"In one word, Yes/No: Can screwdrivers grow over 10 feet ?","

No"
4345,Screwdriver,can_have_different_materials_on_handle,1,tool,"In one word, Yes/No: Can screwdrivers have different materials on handle ?","

Yes"
4346,Screwdriver,can_grow_up_to_8-10_inches,0,tool,"In one word, Yes/No: Can screwdrivers grow up to 8-10 inches ?","

No"
4347,Screwdriver,can_hold_knife_with_handle,0,tool,"In one word, Yes/No: Can screwdrivers hold knife with handle ?","

No"
4348,Screwdriver,can_hold_breath_for_long_periods_of_time,0,tool,"In one word, Yes/No: Can screwdrivers hold breath for long periods of time ?","

No"
4349,Screwdriver,can_hold_onto_things,1,tool,"In one word, Yes/No: Can screwdrivers hold onto things ?","

Yes"
4350,Screwdriver,can_jump,0,tool,"In one word, Yes/No: Can screwdrivers jump ?","

No"
4351,Screwdriver,can_jump_high,0,tool,"In one word, Yes/No: Can screwdrivers jump high ?","

No"
4352,Screwdriver,can_grow_over_a_foot_long,0,tool,"In one word, Yes/No: Can screwdrivers grow over a foot long ?","

No"
4353,Screwdriver,can_grow_up_to_12_feet,0,tool,"In one word, Yes/No: Can screwdrivers grow up to 12 feet ?","

No"
4354,Screwdriver,can_inflate_bodies,0,tool,"In one word, Yes/No: Can screwdrivers inflate bodies ?","

No"
4355,Screwdriver,can_inject_venom,0,tool,"In one word, Yes/No: Can screwdrivers inject venom ?","

No"
4356,Screwdriver,can_grow_up_to_30_cm,0,tool,"In one word, Yes/No: Can screwdrivers grow up to 30 cm ?","

No"
4357,Screwdriver,can_live_in_freshwater,0,tool,"In one word, Yes/No: Can screwdrivers live in freshwater ?","

No"
4358,Screwdriver,can_live_long,1,tool,"In one word, Yes/No: Can screwdrivers live long ?","

Yes"
4359,Screwdriver,can_live_up_to_20_years_in_the_wild,0,tool,"In one word, Yes/No: Can screwdrivers live up to 20 years in the wild ?","

No"
4360,Screwdriver,can_live_in_saltwater,0,tool,"In one word, Yes/No: Can screwdrivers live in saltwater ?","

No"
4361,Screwdriver,can_live_in_brackish_water,0,tool,"In one word, Yes/No: Can screwdrivers live in brackish water ?","

No"
4362,Screwdriver,can_lay_eggs,0,tool,"In one word, Yes/No: Can screwdrivers lay eggs ?","

No"
4363,Screwdriver,can_lay_up_to_20000_eggs_at_a_time,0,tool,"In one word, Yes/No: Can screwdrivers lay up to 20000 eggs at a time ?","

No"
4364,Screwdriver,can_live_for_50_years,1,tool,"In one word, Yes/No: Can screwdrivers live for 50 years ?","

Yes"
4365,Screwdriver,can_live_up_to_20_years,1,tool,"In one word, Yes/No: Can screwdrivers live up to 20 years ?","

Yes"
4366,Screwdriver,can_mulch,0,tool,"In one word, Yes/No: Can screwdrivers mulch ?","

No"
4367,Screwdriver,can_live_up_to_30_years,1,tool,"In one word, Yes/No: Can screwdrivers live up to 30 years ?","

Yes"
4368,Screwdriver,can_measure_the_torque_applied_to_a_bolt,1,tool,"In one word, Yes/No: Can screwdrivers measure the torque applied to a bolt ?","

Yes"
4369,Screwdriver,can_pour,0,tool,"In one word, Yes/No: Can screwdrivers pour ?","

No"
4370,Screwdriver,can_range_in_color,1,tool,"In one word, Yes/No: Can screwdrivers range in color ?","

Yes"
4371,Screwdriver,can_regenerate_limbs,0,tool,"In one word, Yes/No: Can screwdrivers regenerate limbs ?","

No"
4372,Screwdriver,can_remove_material,1,tool,"In one word, Yes/No: Can screwdrivers remove material ?","

Yes"
4373,Screwdriver,can_remove_excess_material,1,tool,"In one word, Yes/No: Can screwdrivers remove excess material ?","

Yes"
4374,Screwdriver,can_run,0,tool,"In one word, Yes/No: Can screwdrivers run ?","

No"
4375,Screwdriver,can_see_and_hear_while_body_are_submerged,0,tool,"In one word, Yes/No: Can screwdrivers see and hear while body are submerged ?","

No"
4376,Screwdriver,can_smell_with_tongue,0,tool,"In one word, Yes/No: Can screwdrivers smell with tongue ?","

No"
4377,Screwdriver,can_shed_skin,0,tool,"In one word, Yes/No: Can screwdrivers shed skin ?","

No"
4378,Screwdriver,can_spit,0,tool,"In one word, Yes/No: Can screwdrivers spit ?","

No"
4379,Screwdriver,can_stay_submerged_for_long_periods_of_time,1,tool,"In one word, Yes/No: Can screwdrivers stay submerged for long periods of time ?","

Yes"
4380,Screwdriver,can_suck_up_dirt,1,tool,"In one word, Yes/No: Can screwdrivers suck up dirt ?","

Yes"
4381,Screwdriver,can_stick_to_surfaces,1,tool,"In one word, Yes/No: Can screwdrivers stick to surfaces ?","

Yes"
4382,Screwdriver,can_run_fast,0,tool,"In one word, Yes/No: Can screwdrivers run fast ?","

No"
4383,Screwdriver,can_stay_underwater,1,tool,"In one word, Yes/No: Can screwdrivers stay underwater ?","

Yes"
4384,Screwdriver,can_spit_up_to_10_feet,0,tool,"In one word, Yes/No: Can screwdrivers spit up to 10 feet ?","

No"
4385,Screwdriver,can_suck_up_dust,1,tool,"In one word, Yes/No: Can screwdrivers suck up dust ?","

Yes"
4386,Screwdriver,can_suck_up_small_particles_from_surfaces,1,tool,"In one word, Yes/No: Can screwdrivers suck up small particles from surfaces ?","

Yes"
4387,Screwdriver,can_swim_long_distances,0,tool,"In one word, Yes/No: Can screwdrivers swim long distances ?","

No"
4388,Screwdriver,can_swim,0,tool,"In one word, Yes/No: Can screwdrivers swim ?","

No"
4389,Screwdriver,can_stay_underwater_for_long_periods_of_time,1,tool,"In one word, Yes/No: Can screwdrivers stay underwater for long periods of time ?","

Yes"
4390,Screwdriver,can_vary_in_shell_color,1,tool,"In one word, Yes/No: Can screwdrivers vary in shell color ?","

Yes"
4391,Screwdriver,can_vary_in_size,1,tool,"In one word, Yes/No: Can screwdrivers vary in size ?","

Yes"
4392,Screwdriver,can_withdraw_head,0,tool,"In one word, Yes/No: Can screwdrivers withdraw head ?","

No"
4393,Screwdriver,can_taste_with_tongue,0,tool,"In one word, Yes/No: Can screwdrivers taste with tongue ?","

No"
4394,Screwdriver,can_vary_in_color,1,tool,"In one word, Yes/No: Can screwdrivers vary in color ?","

Yes"
4395,Screwdriver,can_vary_in_shape,1,tool,"In one word, Yes/No: Can screwdrivers vary in shape ?","

Yes"
4396,Screwdriver,eats_animals,0,tool,"In one word, Yes/No: Do screwdrivers eat animals ?","

No"
4397,Screwdriver,can_withdraw_legs,0,tool,"In one word, Yes/No: Can screwdrivers withdraw legs ?","

No"
4398,Screwdriver,can_work_in_confined_spaces,1,tool,"In one word, Yes/No: Can screwdrivers work in confined spaces ?","

Yes"
4399,Screwdriver,eats_birds,0,tool,"In one word, Yes/No: Do screwdrivers eat birds ?","

No"
4400,Screwdriver,eats_other_animals,0,tool,"In one word, Yes/No: Do screwdrivers eat other animals ?","

No"
4401,Screwdriver,eats_reptiles,0,tool,"In one word, Yes/No: Do screwdrivers eat reptiles ?","

No"
4402,Screwdriver,eats_insects,0,tool,"In one word, Yes/No: Do screwdrivers eat insects ?","

No"
4403,Screwdriver,eats_mammals,0,tool,"In one word, Yes/No: Do screwdrivers eat mammals ?","

No"
4404,Screwdriver,eats_small_mammals,0,tool,"In one word, Yes/No: Do screwdrivers eat small mammals ?","

No"
4405,Screwdriver,have_HEPA_filter,0,tool,"In one word, Yes/No: Do screwdrivers have a HEPA filter ?","

No"
4406,Screwdriver,have_0.045_inches_thickness,1,tool,"In one word, Yes/No: Do screwdrivers have 0.045 inches thickness ?","

Yes"
4407,Screwdriver,eats_small_insects,0,tool,"In one word, Yes/No: Do screwdrivers eat small insects ?","

No"
4408,Screwdriver,eats_small_animals,0,tool,"In one word, Yes/No: Do screwdrivers eat small animals ?","

No"
4409,Screwdriver,eats_worms,0,tool,"In one word, Yes/No: Do screwdrivers eat worms ?","

No"
4410,Screwdriver,have_D-grip_handle,1,tool,"In one word, Yes/No: Do screwdrivers have a D-grip handle ?","

Yes"
4411,Screwdriver,have_T-handle,0,tool,"In one word, Yes/No: Do screwdrivers have a T-handle ?","

No"
4412,Screwdriver,have_a_range_of_different_sizes,1,tool,"In one word, Yes/No: Do screwdrivers have a range of different sizes ?","

Yes"
4413,Screwdriver,have_a_dustbin,0,tool,"In one word, Yes/No: Do screwdrivers have a a dustbin ?","

No"
4414,Screwdriver,have_a_variety_of_shapes,1,tool,"In one word, Yes/No: Do screwdrivers have a variety of shapes ?","

Yes"
4415,Screwdriver,have_a_spout,0,tool,"In one word, Yes/No: Do screwdrivers have a a spout ?","

No"
4416,Screwdriver,have_a_variety_of_sizes,1,tool,"In one word, Yes/No: Do screwdrivers have a variety of sizes ?","

Yes"
4417,Screwdriver,have_attachment,0,tool,"In one word, Yes/No: Do screwdrivers have a attachment ?","

No"
4418,Screwdriver,have_an_end,1,tool,"In one word, Yes/No: Do screwdrivers have a an end ?","

Yes"
4419,Screwdriver,have_arms,0,tool,"In one word, Yes/No: Do screwdrivers have arms ?","

No"
4420,Screwdriver,have_attachments_for_different_surfaces,1,tool,"In one word, Yes/No: Do screwdrivers have attachments for different surfaces ?","

Yes"
4421,Screwdriver,have_bag,0,tool,"In one word, Yes/No: Do screwdrivers have a bag ?","

No"
4422,Screwdriver,have_base,0,tool,"In one word, Yes/No: Do screwdrivers have a base ?","

No"
4423,Screwdriver,have_beak-like_mouth,0,tool,"In one word, Yes/No: Do screwdrivers have a beak-like mouth ?","

No"
4424,Screwdriver,have_bent_handle,1,tool,"In one word, Yes/No: Do screwdrivers have a bent handle ?","

Yes"
4425,Screwdriver,have_backbone,0,tool,"In one word, Yes/No: Do screwdrivers have a backbone ?","

No"
4426,Screwdriver,have_big_head,1,tool,"In one word, Yes/No: Do screwdrivers have a big head ?","

Yes"
4427,Screwdriver,have_blade,1,tool,"In one word, Yes/No: Do screwdrivers have a blade ?","

Yes"
4428,Screwdriver,have_blade_attached_to_handle,1,tool,"In one word, Yes/No: Do screwdrivers have a blade attached to handle ?","

Yes"
4429,Screwdriver,have_blade_edge,0,tool,"In one word, Yes/No: Do screwdrivers have a blade edge ?","

No"
4430,Screwdriver,have_blade_cover,0,tool,"In one word, Yes/No: Do screwdrivers have a blade cover ?","

No"
4431,Screwdriver,have_beveled_blade_edge,1,tool,"In one word, Yes/No: Do screwdrivers have a beveled blade edge ?","

Yes"
4432,Screwdriver,have_blade_set_into_metal_handle,1,tool,"In one word, Yes/No: Do screwdrivers have a blade set into metal handle ?","

Yes"
4433,Screwdriver,have_blade_set_into_wooden_handle,1,tool,"In one word, Yes/No: Do screwdrivers have a blade set into wooden handle ?","

Yes"
4434,Screwdriver,have_blades,0,tool,"In one word, Yes/No: Do screwdrivers have blades ?","

No"
4435,Screwdriver,have_blades_in_deck,0,tool,"In one word, Yes/No: Do screwdrivers have a blades in deck ?","

No"
4436,Screwdriver,have_blunt_end,1,tool,"In one word, Yes/No: Do screwdrivers have a blunt end ?","

Yes"
4437,Screwdriver,have_bodies,0,tool,"In one word, Yes/No: Do screwdrivers have bodies ?","

No"
4438,Screwdriver,have_blade_set_into_plastic_handle,1,tool,"In one word, Yes/No: Do screwdrivers have a blade set into plastic handle ?","

Yes"
4439,Screwdriver,have_body,1,tool,"In one word, Yes/No: Do screwdrivers have a body ?","

Yes"
4440,Screwdriver,have_blade_that_spins,0,tool,"In one word, Yes/No: Do screwdrivers have blade that spins ?","

No"
4441,Screwdriver,have_bristled_head,0,tool,"In one word, Yes/No: Do screwdrivers have a bristled head ?","

No"
4442,Screwdriver,have_bumpy_skin,0,tool,"In one word, Yes/No: Do screwdrivers have a bumpy skin ?","

No"
4443,Screwdriver,have_chamfer,1,tool,"In one word, Yes/No: Do screwdrivers have a chamfer ?","

Yes"
4444,Screwdriver,have_catcher,0,tool,"In one word, Yes/No: Do screwdrivers have a catcher ?","

No"
4445,Screwdriver,have_claws,0,tool,"In one word, Yes/No: Do screwdrivers have claws ?","

No"
4446,Screwdriver,have_bristles,0,tool,"In one word, Yes/No: Do screwdrivers have bristles ?","

No"
4447,Screwdriver,have_compressed_body,0,tool,"In one word, Yes/No: Do screwdrivers have a compressed body ?","

No"
4448,Screwdriver,have_cordless_operation,0,tool,"In one word, Yes/No: Do screwdrivers have a cordless operation ?","

No"
4449,Screwdriver,have_circular_shape,1,tool,"In one word, Yes/No: Do screwdrivers have a circular shape ?","

Yes"
4450,Screwdriver,have_covering,0,tool,"In one word, Yes/No: Do screwdrivers have a covering ?","

No"
4451,Screwdriver,have_curved_blade,0,tool,"In one word, Yes/No: Do screwdrivers have a curved blade ?","

No"
4452,Screwdriver,have_cutting_edge,0,tool,"In one word, Yes/No: Do screwdrivers have a cutting edge ?","

No"
4453,Screwdriver,have_comfortable_handle,1,tool,"In one word, Yes/No: Do screwdrivers have a comfortable handle ?","

Yes"
4454,Screwdriver,have_cylindrical_body,1,tool,"In one word, Yes/No: Do screwdrivers have a cylindrical body ?","

Yes"
4455,Screwdriver,have_deck,0,tool,"In one word, Yes/No: Do screwdrivers have a deck ?","

No"
4456,Screwdriver,have_cylindrical_shape,1,tool,"In one word, Yes/No: Do screwdrivers have a cylindrical shape ?","

Yes"
4457,Screwdriver,have_different_attachments,1,tool,"In one word, Yes/No: Do screwdrivers have different attachments ?","

Yes"
