,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
245,Snake,Dinosaur,Screwdriver,reptile,41,47,"Answer using only only word - ""Dinosaur"" or ""Screwdriver"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Dinosaur",Dinosaur
249,Oil can,Chisel,Dinosaur,tool,41,40,"Answer using only only word - ""Chisel"" or ""Dinosaur"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Dinosaur",Dinosaur
286,Snake,Caiman,Dinosaur,reptile,40,38,"Answer using only only word - ""Caiman"" or ""Dinosaur"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Dinosaur",Dinosaur
313,Axe,Blindworm,Dinosaur,tool,40,41,"Answer using only only word - ""Blindworm"" or ""Dinosaur"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Dinosaur",Dinosaur
352,Blindworm,Dinosaur,Screwdriver,reptile,43,43,"Answer using only only word - ""Dinosaur"" or ""Screwdriver"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Dinosaur",Dinosaur
364,Snake,Dinosaur,Shovel,reptile,40,39,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Dinosaur",Dinosaur
380,Chisel,Dinosaur,Snake,tool,40,39,"Answer using only only word - ""Dinosaur"" or ""Snake"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Dinosaur",Dinosaur
381,Spanner,Dinosaur,Gecko,tool,41,42,"Answer using only only word - ""Dinosaur"" or ""Gecko"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Dinosaur",Dinosaur
422,Chameleon,Dinosaur,Toad,reptile,41,42,"Answer using only only word - ""Dinosaur"" or ""Toad"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Dinosaur",Dinosaur
455,Lawn Mower,Dinosaur,Nail,tool,42,44,"Answer using only only word - ""Dinosaur"" or ""Nail"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Dinosaur",Dinosaur
468,Gecko,Dinosaur,Oil can,reptile,40,40,"Answer using only only word - ""Dinosaur"" or ""Oil can"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Dinosaur",Dinosaur
491,Lawn Mower,Dinosaur,Lizard,tool,42,44,"Answer using only only word - ""Dinosaur"" or ""Lizard"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Dinosaur",Dinosaur
525,Shovel,Caiman,Dinosaur,tool,40,42,"Answer using only only word - ""Caiman"" or ""Dinosaur"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Dinosaur",Dinosaur
541,Alligator,Dinosaur,Grinding disk,reptile,44,41,"Answer using only only word - ""Dinosaur"" or ""Grinding disk"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Dinosaur",Dinosaur
544,Oil can,Dinosaur,Lizard,tool,41,40,"Answer using only only word - ""Dinosaur"" or ""Lizard"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Dinosaur",Dinosaur
555,Gecko,Dinosaur,Spanner,reptile,40,41,"Answer using only only word - ""Dinosaur"" or ""Spanner"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Dinosaur",Dinosaur
570,Saw,Dinosaur,Spanner,tool,39,41,"Answer using only only word - ""Dinosaur"" or ""Spanner"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Dinosaur",Dinosaur
595,Snake,Dinosaur,Knife,reptile,40,38,"Answer using only only word - ""Dinosaur"" or ""Knife"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Dinosaur",Dinosaur
615,Cobra,Dinosaur,Lawn Mower,reptile,41,44,"Answer using only only word - ""Dinosaur"" or ""Lawn Mower"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Dinosaur",Dinosaur
634,Snake,Dinosaur,Spanner,reptile,40,39,"Answer using only only word - ""Dinosaur"" or ""Spanner"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Dinosaur",Dinosaur
642,Toad,Dinosaur,Saw,reptile,39,40,"Answer using only only word - ""Dinosaur"" or ""Saw"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Dinosaur",Dinosaur
677,Saw,Dinosaur,Oil can,tool,39,40,"Answer using only only word - ""Dinosaur"" or ""Oil can"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Dinosaur",Dinosaur
759,Crocodile,Axe,Dinosaur,reptile,41,44,"Answer using only only word - ""Axe"" or ""Dinosaur"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Dinosaur",Dinosaur
809,Vacuum,Dinosaur,Lizard,tool,40,42,"Answer using only only word - ""Dinosaur"" or ""Lizard"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Dinosaur",Dinosaur
841,Paint brush,Dinosaur,Snake,tool,43,41,"Answer using only only word - ""Dinosaur"" or ""Snake"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Dinosaur",Dinosaur
882,Screwdriver,Dinosaur,Oil can,tool,43,42,"Answer using only only word - ""Dinosaur"" or ""Oil can"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Dinosaur",Dinosaur
906,Tortoise,Dinosaur,Hammer,reptile,41,42,"Answer using only only word - ""Dinosaur"" or ""Hammer"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Dinosaur",Dinosaur
938,Saw,Dinosaur,Lawn Mower,tool,40,42,"Answer using only only word - ""Dinosaur"" or ""Lawn Mower"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Dinosaur",Dinosaur
950,Alligator,Dinosaur,Snake,reptile,42,39,"Answer using only only word - ""Dinosaur"" or ""Snake"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Dinosaur",Dinosaur
980,Saw,Dinosaur,Screwdriver,tool,40,41,"Answer using only only word - ""Dinosaur"" or ""Screwdriver"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Dinosaur",Dinosaur
1026,Tortoise,Dinosaur,Nail,reptile,41,42,"Answer using only only word - ""Dinosaur"" or ""Nail"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Dinosaur",Dinosaur
1028,Shovel,Dinosaur,Lizard,tool,40,42,"Answer using only only word - ""Dinosaur"" or ""Lizard"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Dinosaur",Dinosaur
1030,Saw,Dinosaur,Tortoise,tool,39,41,"Answer using only only word - ""Dinosaur"" or ""Tortoise"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Dinosaur",Dinosaur
1036,Oil can,Dinosaur,Shovel,tool,41,41,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Dinosaur",Dinosaur
1087,Nail,Dinosaur,Shovel,tool,39,41,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Dinosaur",Dinosaur
1089,Boa python,Dinosaur,Toad,reptile,42,42,"Answer using only only word - ""Dinosaur"" or ""Toad"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Dinosaur",Dinosaur
1097,Chameleon,Dinosaur,Hammer,reptile,42,42,"Answer using only only word - ""Dinosaur"" or ""Hammer"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Dinosaur",Dinosaur
1114,Tortoise,Dinosaur,Vacuum,reptile,41,43,"Answer using only only word - ""Dinosaur"" or ""Vacuum"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Dinosaur",Dinosaur
1153,Shovel,Crocodile,Dinosaur,tool,41,44,"Answer using only only word - ""Crocodile"" or ""Dinosaur"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Dinosaur",Dinosaur
1163,Salamander,Dinosaur,Tortoise,reptile,43,43,"Answer using only only word - ""Dinosaur"" or ""Tortoise"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Dinosaur",Dinosaur
1215,Turtle,Dinosaur,Shovel,reptile,40,41,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Dinosaur",Dinosaur
1220,Anvil,Dinosaur,Salamander,tool,41,41,"Answer using only only word - ""Dinosaur"" or ""Salamander"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Dinosaur",Dinosaur
1238,Snake,Dinosaur,Nail,reptile,39,38,"Answer using only only word - ""Dinosaur"" or ""Nail"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Dinosaur",Dinosaur
1241,Lawn Mower,Dinosaur,Paint brush,tool,44,45,"Answer using only only word - ""Dinosaur"" or ""Paint brush"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Dinosaur",Dinosaur
1289,Saw,Dinosaur,Toad,tool,38,40,"Answer using only only word - ""Dinosaur"" or ""Toad"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Dinosaur",Dinosaur
1323,Vacuum,Dinosaur,Shovel,tool,40,43,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Dinosaur",Dinosaur
1369,Toad,Dinosaur,Vacuum,reptile,39,41,"Answer using only only word - ""Dinosaur"" or ""Vacuum"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Dinosaur",Dinosaur
1388,Salamander,Dinosaur,Saw,reptile,42,42,"Answer using only only word - ""Dinosaur"" or ""Saw"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Dinosaur",Dinosaur
1413,Lizard,Anvil,Dinosaur,reptile,40,40,"Answer using only only word - ""Anvil"" or ""Dinosaur"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Dinosaur",Dinosaur
1429,Chameleon,Dinosaur,Saw,reptile,41,42,"Answer using only only word - ""Dinosaur"" or ""Saw"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Dinosaur",Dinosaur
1446,Vacuum,Dinosaur,Knife,tool,40,42,"Answer using only only word - ""Dinosaur"" or ""Knife"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Dinosaur",Dinosaur
1479,Toad,Anvil,Dinosaur,reptile,39,40,"Answer using only only word - ""Anvil"" or ""Dinosaur"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Dinosaur",Dinosaur
4,Alligator,Gecko,Salamander,reptile,42,41,"Answer using only only word - ""Gecko"" or ""Salamander"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Gecko",Gecko
15,Caiman,Gecko,Paint brush,reptile,41,41,"Answer using only only word - ""Gecko"" or ""Paint brush"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Gecko",Gecko
32,Dinosaur,Gecko,Knife,reptile,40,40,"Answer using only only word - ""Gecko"" or ""Knife"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Gecko",Gecko
33,Knife,Gecko,Lizard,tool,39,40,"Answer using only only word - ""Gecko"" or ""Lizard"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Gecko",Gecko
36,Oil can,Chisel,Gecko,tool,40,40,"Answer using only only word - ""Chisel"" or ""Gecko"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Gecko",Gecko
48,Saw,Gecko,Salamander,tool,39,41,"Answer using only only word - ""Gecko"" or ""Salamander"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Gecko",Gecko
56,Axe,Gecko,Vacuum,tool,38,41,"Answer using only only word - ""Gecko"" or ""Vacuum"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Gecko",Gecko
60,Lizard,Gecko,Turtle,reptile,40,40,"Answer using only only word - ""Gecko"" or ""Turtle"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Gecko",Gecko
67,Crocodile,Gecko,Turtle,reptile,41,44,"Answer using only only word - ""Gecko"" or ""Turtle"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Gecko",Gecko
104,Toad,Gecko,Shovel,reptile,39,41,"Answer using only only word - ""Gecko"" or ""Shovel"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Gecko",Gecko
106,Knife,Alligator,Gecko,tool,40,40,"Answer using only only word - ""Alligator"" or ""Gecko"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Gecko",Gecko
123,Chameleon,Chisel,Gecko,reptile,41,42,"Answer using only only word - ""Chisel"" or ""Gecko"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Gecko",Gecko
151,Lawn Mower,Gecko,Snake,tool,41,43,"Answer using only only word - ""Gecko"" or ""Snake"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Gecko",Gecko
169,Caiman,Gecko,Vacuum,reptile,40,41,"Answer using only only word - ""Gecko"" or ""Vacuum"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Gecko",Gecko
203,Blindworm,Gecko,Nail,reptile,41,42,"Answer using only only word - ""Gecko"" or ""Nail"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Gecko",Gecko
265,Salamander,Chisel,Gecko,reptile,42,42,"Answer using only only word - ""Chisel"" or ""Gecko"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Gecko",Gecko
302,Snake,Gecko,Knife,reptile,39,38,"Answer using only only word - ""Gecko"" or ""Knife"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Gecko",Gecko
342,Salamander,Gecko,Hammer,reptile,42,42,"Answer using only only word - ""Gecko"" or ""Hammer"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Gecko",Gecko
346,Saw,Gecko,Tortoise,tool,39,41,"Answer using only only word - ""Gecko"" or ""Tortoise"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Gecko",Gecko
369,Vacuum,Gecko,Knife,tool,39,42,"Answer using only only word - ""Gecko"" or ""Knife"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Gecko",Gecko
464,Chisel,Gecko,Shovel,tool,40,41,"Answer using only only word - ""Gecko"" or ""Shovel"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Gecko",Gecko
479,Hammer,Gecko,Tortoise,tool,40,41,"Answer using only only word - ""Gecko"" or ""Tortoise"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Gecko",Gecko
530,Turtle,Gecko,Grinding disk,reptile,41,41,"Answer using only only word - ""Gecko"" or ""Grinding disk"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Gecko",Gecko
539,Caiman,Gecko,Spanner,reptile,40,41,"Answer using only only word - ""Gecko"" or ""Spanner"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Gecko",Gecko
560,Spanner,Gecko,Lizard,tool,40,42,"Answer using only only word - ""Gecko"" or ""Lizard"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Gecko",Gecko
593,Chameleon,Blindworm,Gecko,reptile,42,43,"Answer using only only word - ""Blindworm"" or ""Gecko"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Gecko",Gecko
672,Vacuum,Gecko,Turtle,tool,40,42,"Answer using only only word - ""Gecko"" or ""Turtle"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Gecko",Gecko
687,Blindworm,Gecko,Grinding disk,reptile,43,43,"Answer using only only word - ""Gecko"" or ""Grinding disk"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Gecko",Gecko
724,Oil can,Gecko,Shovel,tool,40,41,"Answer using only only word - ""Gecko"" or ""Shovel"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Gecko",Gecko
842,Nail,Gecko,Saw,tool,38,40,"Answer using only only word - ""Gecko"" or ""Saw"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Gecko",Gecko
855,Shovel,Gecko,Lizard,tool,40,42,"Answer using only only word - ""Gecko"" or ""Lizard"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Gecko",Gecko
881,Lizard,Caiman,Gecko,reptile,40,40,"Answer using only only word - ""Caiman"" or ""Gecko"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Gecko",Gecko
895,Tortoise,Gecko,Grinding disk,reptile,42,43,"Answer using only only word - ""Gecko"" or ""Grinding disk"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Gecko",Gecko
952,Lizard,Boa python,Gecko,reptile,41,41,"Answer using only only word - ""Boa python"" or ""Gecko"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Gecko",Gecko
955,Chameleon,Gecko,Paint brush,reptile,42,43,"Answer using only only word - ""Gecko"" or ""Paint brush"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Gecko",Gecko
978,Nail,Gecko,Tortoise,tool,39,41,"Answer using only only word - ""Gecko"" or ""Tortoise"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Gecko",Gecko
1021,Grinding disk,Gecko,Snake,tool,43,41,"Answer using only only word - ""Gecko"" or ""Snake"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Gecko",Gecko
1022,Chisel,Gecko,Toad,tool,39,40,"Answer using only only word - ""Gecko"" or ""Toad"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Gecko",Gecko
1052,Crocodile,Gecko,Nail,reptile,41,44,"Answer using only only word - ""Gecko"" or ""Nail"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Gecko",Gecko
1062,Hammer,Gecko,Turtle,tool,40,40,"Answer using only only word - ""Gecko"" or ""Turtle"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Gecko",Gecko
1073,Saw,Gecko,Toad,tool,38,40,"Answer using only only word - ""Gecko"" or ""Toad"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Gecko",Gecko
1084,Lawn Mower,Gecko,Oil can,tool,42,44,"Answer using only only word - ""Gecko"" or ""Oil can"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Gecko",Gecko
1106,Alligator,Chisel,Gecko,reptile,41,40,"Answer using only only word - ""Chisel"" or ""Gecko"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Gecko",Gecko
1115,Chisel,Gecko,Lizard,tool,40,40,"Answer using only only word - ""Gecko"" or ""Lizard"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Gecko",Gecko
1156,Crocodile,Gecko,Grinding disk,reptile,43,45,"Answer using only only word - ""Gecko"" or ""Grinding disk"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Gecko",Gecko
1179,Cobra,Gecko,Screwdriver,reptile,40,43,"Answer using only only word - ""Gecko"" or ""Screwdriver"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Gecko",Gecko
1184,Oil can,Boa python,Gecko,tool,41,41,"Answer using only only word - ""Boa python"" or ""Gecko"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Gecko",Gecko
1197,Blindworm,Gecko,Saw,reptile,40,42,"Answer using only only word - ""Gecko"" or ""Saw"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Gecko",Gecko
1239,Snake,Gecko,Screwdriver,reptile,40,39,"Answer using only only word - ""Gecko"" or ""Screwdriver"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Gecko",Gecko
1297,Spanner,Gecko,Snake,tool,40,41,"Answer using only only word - ""Gecko"" or ""Snake"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Gecko",Gecko
1322,Nail,Gecko,Oil can,tool,39,40,"Answer using only only word - ""Gecko"" or ""Oil can"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Gecko",Gecko
1333,Chisel,Dinosaur,Gecko,tool,40,40,"Answer using only only word - ""Dinosaur"" or ""Gecko"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Gecko",Gecko
1335,Toad,Gecko,Lawn Mower,reptile,40,42,"Answer using only only word - ""Gecko"" or ""Lawn Mower"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Gecko",Gecko
1338,Tortoise,Gecko,Screwdriver,reptile,42,43,"Answer using only only word - ""Gecko"" or ""Screwdriver"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Gecko",Gecko
1340,Lizard,Gecko,Tortoise,reptile,40,41,"Answer using only only word - ""Gecko"" or ""Tortoise"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Gecko.",Gecko
1389,Spanner,Gecko,Paint brush,tool,41,43,"Answer using only only word - ""Gecko"" or ""Paint brush"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Gecko",Gecko
1421,Grinding disk,Gecko,Tortoise,tool,44,43,"Answer using only only word - ""Gecko"" or ""Tortoise"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Gecko",Gecko
1454,Screwdriver,Gecko,Snake,tool,42,41,"Answer using only only word - ""Gecko"" or ""Snake"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Gecko",Gecko
1485,Cobra,Gecko,Spanner,reptile,39,43,"Answer using only only word - ""Gecko"" or ""Spanner"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Gecko",Gecko
1487,Snake,Gecko,Nail,reptile,39,38,"Answer using only only word - ""Gecko"" or ""Nail"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Gecko",Gecko
1,Oil can,Grinding disk,Hammer,tool,42,41,"Answer using only only word - ""Grinding disk"" or ""Hammer"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Grinding disk.",Grinding disk
25,Tortoise,Grinding disk,Oil can,reptile,43,43,"Answer using only only word - ""Grinding disk"" or ""Oil can"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Grinding disk",Grinding disk
262,Dinosaur,Grinding disk,Paint brush,reptile,44,42,"Answer using only only word - ""Grinding disk"" or ""Paint brush"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Grinding disk",Grinding disk
292,Axe,Grinding disk,Salamander,tool,41,58,"Answer using only only word - ""Grinding disk"" or ""Salamander"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

""Grinding disk"" and ""salamander"" are both tools used for chopping wood.",Grinding disk
371,Salamander,Grinding disk,Spanner,reptile,44,44,"Answer using only only word - ""Grinding disk"" or ""Spanner"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Grinding disk",Grinding disk
376,Lawn Mower,Grinding disk,Hammer,tool,44,45,"Answer using only only word - ""Grinding disk"" or ""Hammer"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Grinding disk",Grinding disk
399,Spanner,Grinding disk,Lizard,tool,42,43,"Answer using only only word - ""Grinding disk"" or ""Lizard"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Grinding disk",Grinding disk
510,Tortoise,Grinding disk,Lawn Mower,reptile,44,45,"Answer using only only word - ""Grinding disk"" or ""Lawn Mower"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Grinding disk",Grinding disk
553,Saw,Grinding disk,Lizard,tool,40,41,"Answer using only only word - ""Grinding disk"" or ""Lizard"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Grinding disk.",Grinding disk
581,Boa python,Grinding disk,Vacuum,reptile,44,44,"Answer using only only word - ""Grinding disk"" or ""Vacuum"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Grinding disk",Grinding disk
599,Hammer,Grinding disk,Lawn Mower,tool,43,43,"Answer using only only word - ""Grinding disk"" or ""Lawn Mower"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Grinding disk",Grinding disk
828,Crocodile,Grinding disk,Spanner,reptile,43,46,"Answer using only only word - ""Grinding disk"" or ""Spanner"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Grinding disk",Grinding disk
860,Lawn Mower,Grinding disk,Spanner,tool,44,46,"Answer using only only word - ""Grinding disk"" or ""Spanner"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Grinding disk",Grinding disk
902,Chisel,Grinding disk,Oil can,tool,42,41,"Answer using only only word - ""Grinding disk"" or ""Oil can"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Grinding disk.",Grinding disk
1424,Nail,Grinding disk,Lawn Mower,tool,42,43,"Answer using only only word - ""Grinding disk"" or ""Lawn Mower"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Grinding disk.",Grinding disk
38,Toad,Hammer,Lawn Mower,reptile,40,42,"Answer using only only word - ""Hammer"" or ""Lawn Mower"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Hammer",Hammer
53,Grinding disk,Hammer,Screwdriver,tool,45,43,"Answer using only only word - ""Hammer"" or ""Screwdriver"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Hammer",Hammer
54,Crocodile,Hammer,Spanner,reptile,42,45,"Answer using only only word - ""Hammer"" or ""Spanner"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Hammer",Hammer
145,Saw,Hammer,Turtle,tool,38,40,"Answer using only only word - ""Hammer"" or ""Turtle"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Hammer",Hammer
147,Chameleon,Hammer,Snake,reptile,41,41,"Answer using only only word - ""Hammer"" or ""Snake"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Hammer",Hammer
189,Boa python,Hammer,Toad,reptile,41,42,"Answer using only only word - ""Hammer"" or ""Toad"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Hammer",Hammer
191,Tortoise,Hammer,Screwdriver,reptile,42,43,"Answer using only only word - ""Hammer"" or ""Screwdriver"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Hammer",Hammer
227,Oil can,Hammer,Paint brush,tool,42,41,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Hammer",Hammer
238,Boa python,Hammer,Paint brush,reptile,43,43,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Hammer",Hammer
306,Snake,Chisel,Hammer,reptile,39,38,"Answer using only only word - ""Chisel"" or ""Hammer"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Hammer.",Hammer
310,Nail,Hammer,Snake,tool,39,39,"Answer using only only word - ""Hammer"" or ""Snake"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Hammer",Hammer
327,Saw,Anvil,Hammer,tool,38,40,"Answer using only only word - ""Anvil"" or ""Hammer"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Hammer",Hammer
329,Chisel,Hammer,Tortoise,tool,40,41,"Answer using only only word - ""Hammer"" or ""Tortoise"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Hammer",Hammer
355,Knife,Alligator,Hammer,tool,40,40,"Answer using only only word - ""Alligator"" or ""Hammer"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Hammer",Hammer
358,Knife,Anvil,Hammer,tool,39,40,"Answer using only only word - ""Anvil"" or ""Hammer"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Hammer",Hammer
359,Nail,Hammer,Shovel,tool,39,41,"Answer using only only word - ""Hammer"" or ""Shovel"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Hammer",Hammer
379,Anvil,Hammer,Lawn Mower,tool,40,42,"Answer using only only word - ""Hammer"" or ""Lawn Mower"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Hammer",Hammer
